state	Tree Length	Tree Height	Treeness	CCD1 information content (log(p))	CCD0 information content (log(p))	CCD1 expected RF distance	CCD0 expected RF distance	CCD1 RF distance	CCD0 RF distance
823	1.950485	0.4539417	0.11374247943460214	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
824	1.950485	0.4539417	0.11374247943460214	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
825	1.9836478	0.4539415	0.11184082174265006	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
826	1.9762948999999999	0.4539418	0.11225698148591083	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
827	1.9762948999999999	0.4539418	0.11225698148591083	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
828	1.9762948999999999	0.4539418	0.11225698148591083	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
829	1.9762948999999999	0.4539418	0.11225698148591083	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
830	1.9762948999999999	0.4539418	0.11225698148591083	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
831	1.9762948999999999	0.4539418	0.11225698148591083	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
832	1.9762948999999999	0.4539418	0.11225698148591083	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
833	1.9762948999999999	0.4539418	0.11225698148591083	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
834	1.9762948999999999	0.4539418	0.11225698148591083	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
835	1.9762948999999999	0.4539418	0.11225698148591083	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
836	1.9762948999999999	0.4539418	0.11225698148591083	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
837	1.9762948999999999	0.4539418	0.11225698148591083	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
838	1.9762948999999999	0.4539418	0.11225698148591083	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
839	1.9762948999999999	0.4539418	0.11225698148591083	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
840	1.9394962999999998	0.4355425	0.09541358753816648	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
841	1.9462097999999999	0.4355427	0.09163544444180687	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
842	1.9462097999999999	0.4355427	0.09163544444180687	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
843	1.9462097999999999	0.4355427	0.09163544444180687	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
844	1.9932113999999999	0.4590435	0.11305544409388789	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
845	1.99467	0.4597728	0.11370402121654209	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
846	1.99467	0.4597728	0.11370402121654209	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
847	2.0301369	0.45977270000000003	0.09424728943156495	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
848	2.0301369	0.45977270000000003	0.09424728943156495	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
849	2.0301369	0.45977270000000003	0.09424728943156495	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
850	2.0301369	0.45977270000000003	0.09424728943156495	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
851	2.0301369	0.45977270000000003	0.09424728943156495	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
852	2.0301369	0.45977270000000003	0.09424728943156495	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
853	2.0301369	0.45977270000000003	0.09424728943156495	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
854	2.0301369	0.45977270000000003	0.09424728943156495	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
855	2.0301369	0.45977270000000003	0.09424728943156495	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
856	2.0301369	0.45977270000000003	0.09424728943156495	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
857	2.0301369	0.45977270000000003	0.09424728943156495	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
858	1.9781346	0.4597726	0.12301316604036955	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
859	1.9781346	0.4597726	0.12301316604036955	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
860	1.9781346	0.4597726	0.12301316604036955	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
861	1.9781346	0.4597726	0.12301316604036955	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
862	1.9781346	0.4597726	0.12301316604036955	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
863	1.9781346	0.4597726	0.12301316604036955	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
864	1.9781346	0.4597726	0.12301316604036955	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
865	1.9781346	0.4597726	0.12301316604036955	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
866	1.9781346	0.4597726	0.12301316604036955	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
867	1.9781346	0.4597726	0.12301316604036955	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
868	1.9781346	0.4597726	0.12301316604036955	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
869	1.9781346	0.4597726	0.12301316604036955	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
870	1.9781346	0.4597726	0.12301316604036955	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
871	1.9781346	0.4597726	0.12301316604036955	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
872	1.9781346	0.4597726	0.12301316604036955	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
873	1.9781346	0.4597726	0.12301316604036955	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
874	1.9781346	0.4597726	0.12301316604036955	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
875	1.9781346	0.4597726	0.12301316604036955	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
876	2.0177326000000004	0.4689768	0.12301312869703351	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
877	2.0177326000000004	0.4689768	0.12301312869703351	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
878	2.0177326000000004	0.4689768	0.12301312869703351	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
879	2.0177326000000004	0.4689768	0.12301312869703351	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
880	2.0177326000000004	0.4689768	0.12301312869703351	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
881	2.0177326000000004	0.4689768	0.12301312869703351	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
882	2.0177326000000004	0.4689768	0.12301312869703351	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
883	2.0177326000000004	0.4689768	0.12301312869703351	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
884	2.0177326000000004	0.4689768	0.12301312869703351	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
885	2.0177326000000004	0.4689768	0.12301312869703351	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
886	2.0177326000000004	0.4689768	0.12301312869703351	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
887	2.0177326000000004	0.4689768	0.12301312869703351	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
888	2.0177326000000004	0.4689768	0.12301312869703351	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
889	2.0360453	0.4689765	0.12190706169455069	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
890	2.0360453	0.4689765	0.12190706169455069	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
891	2.0360453	0.4689765	0.12190706169455069	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
892	2.0360453	0.4689765	0.12190706169455069	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
893	2.0680993	0.47636	0.12190676724275279	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
894	2.0680993	0.47636	0.12190676724275279	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
895	2.0680993	0.47636	0.12190676724275279	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
896	1.8664611	0.4299148	0.12190669283169096	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
897	1.8664611	0.4299148	0.12190669283169096	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
898	1.8664611	0.4299148	0.12190669283169096	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
899	1.8664611	0.4299148	0.12190669283169096	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
900	1.8664611	0.4299148	0.12190669283169096	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
901	1.8664611	0.4299148	0.12190669283169096	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
902	1.8664611	0.4299148	0.12190669283169096	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
903	1.8664611	0.4299148	0.12190669283169096	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
904	1.8681861	0.42991480000000004	0.12087077406260542	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
905	1.822812	0.4072277	0.09898716927472499	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
906	1.822812	0.4072277	0.09898716927472499	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
907	1.822812	0.4072277	0.09898716927472499	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
908	1.822812	0.4072277	0.09898716927472499	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
909	1.822812	0.4072277	0.09898716927472499	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
910	1.822812	0.4072277	0.09898716927472499	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
911	1.822812	0.4072277	0.09898716927472499	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
912	1.822812	0.4072277	0.09898716927472499	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
913	1.822812	0.4072277	0.09898716927472499	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
914	1.822812	0.4072277	0.09898716927472499	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
915	1.822812	0.4072277	0.09898716927472499	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
916	1.8075679999999998	0.40722769999999997	0.10825540173315752	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
917	1.8075679999999998	0.40722769999999997	0.10825540173315752	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
918	1.8075679999999998	0.40722769999999997	0.10825540173315752	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
919	1.8359117	0.4213996	0.12202258964851088	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
920	1.8359117	0.4213996	0.12202258964851088	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
921	1.8359117	0.4213996	0.12202258964851088	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
922	1.8499983	0.4213997	0.11347972590028867	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
923	1.8499983	0.4213997	0.11347972590028867	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
924	1.8499983	0.4213997	0.11347972590028867	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
925	1.8499983	0.4213997	0.11347972590028867	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
926	1.7886832	0.4213997	0.11736969408557087	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
927	1.6803088000000002	0.395868	0.11736997390003552	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
928	1.6444339000000001	0.3779305	0.09811455480211154	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
929	1.6444339000000001	0.3779305	0.09811455480211154	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
930	1.6550831000000001	0.3832551	0.10391750118166272	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
931	1.6682143	0.3832551	0.09522835285610488	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
932	1.6682143	0.3832551	0.09522835285610488	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
933	1.6662277	0.3822618	0.09414961712615871	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
934	1.6662277	0.3822618	0.09414961712615871	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
935	1.6662277	0.3822618	0.09414961712615871	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
936	1.6662277	0.3822618	0.09414961712615871	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
937	1.6662277	0.3822618	0.09414961712615871	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
938	1.6662277	0.3822618	0.09414961712615871	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
939	1.6662277	0.3822618	0.09414961712615871	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
940	1.6662277	0.3822618	0.09414961712615871	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
941	1.6662277	0.3822618	0.09414961712615871	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
942	1.6662277	0.3822618	0.09414961712615871	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
943	1.6662277	0.3822618	0.09414961712615871	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
944	1.6662277	0.3822618	0.09414961712615871	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
945	1.6662277	0.3822618	0.09414961712615871	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
946	1.6662277	0.3822618	0.09414961712615871	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
947	1.6662277	0.3822618	0.09414961712615871	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
948	1.6662277	0.3822618	0.09414961712615871	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
949	1.6662277	0.3822618	0.09414961712615871	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
950	1.6185741999999999	0.3822618	0.12636380834440583	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
951	1.6185741999999999	0.3822618	0.12636380834440583	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
952	1.6185741999999999	0.3822618	0.12636380834440583	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
953	1.6185741999999999	0.3822618	0.12636380834440583	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
954	1.6185741999999999	0.3822618	0.12636380834440583	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
955	1.6185741999999999	0.3822618	0.12636380834440583	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
956	1.6749744999999998	0.38226180000000004	0.12210902315229276	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
957	1.6749744999999998	0.38226180000000004	0.12210902315229276	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
958	1.6778412999999999	0.3836952	0.12360900879004467	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
959	1.6778412999999999	0.3836952	0.12360900879004467	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
960	1.6778412999999999	0.3836952	0.12360900879004467	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
961	1.6778412999999999	0.3836952	0.12360900879004467	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
962	1.7010980999999998	0.3953236	0.1355907104945917	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
963	1.7010980999999998	0.3953236	0.1355907104945917	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
964	1.7351589	0.412354	0.15255888091862937	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
965	1.7351589	0.412354	0.15255888091862937	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
966	1.7351589	0.412354	0.15255888091862937	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
967	1.7351589	0.412354	0.15255888091862937	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
968	1.7351589	0.412354	0.15255888091862937	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
969	1.7351589	0.412354	0.15255888091862937	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
970	1.7351589	0.412354	0.15255888091862937	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
971	1.7351589	0.412354	0.15255888091862937	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
972	1.7351589	0.412354	0.15255888091862937	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
973	1.9228398999999998	0.4569559	0.15255867116133798	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
974	1.9228398999999998	0.4569559	0.15255867116133798	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
975	1.8887167999999999	0.456956	0.15531486774512726	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
976	1.8887167999999999	0.456956	0.15531486774512726	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
977	1.8887167999999999	0.456956	0.15531486774512726	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
978	1.8887167999999999	0.456956	0.15531486774512726	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
979	1.8887167999999999	0.456956	0.15531486774512726	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
980	1.8887167999999999	0.456956	0.15531486774512726	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
981	1.8887167999999999	0.456956	0.15531486774512726	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
982	1.8887167999999999	0.456956	0.15531486774512726	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
983	1.8887167999999999	0.456956	0.15531486774512726	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
984	1.8887167999999999	0.456956	0.15531486774512726	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
985	1.8887167999999999	0.456956	0.15531486774512726	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
986	1.8887167999999999	0.456956	0.15531486774512726	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
987	1.8887167999999999	0.456956	0.15531486774512726	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
988	1.9157171	0.4569561	0.13903206271949028	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
989	1.9157171	0.4569561	0.13903206271949028	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
990	1.9157171	0.4569561	0.13903206271949028	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
991	1.9157171	0.4569561	0.13903206271949028	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
992	1.9157171	0.4569561	0.13903206271949028	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
993	1.9157171	0.4569561	0.13903206271949028	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
994	1.9157171	0.4569561	0.13903206271949028	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
995	1.9157171	0.4569561	0.13903206271949028	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
996	1.9157171	0.4569561	0.13903206271949028	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
997	1.9157171	0.4569561	0.13903206271949028	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
998	1.9157171	0.4569561	0.13903206271949028	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
999	1.9157171	0.4569561	0.13903206271949028	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
1000	1.9157171	0.4569561	0.13903206271949028	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
1001	1.9778341	0.4880141	0.16607211899117325	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
1002	1.9778341	0.4880141	0.16607211899117325	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
1003	1.9778341	0.4880141	0.16607211899117325	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
1004	1.9778341	0.4880141	0.16607211899117325	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
1005	1.8937377	0.467264	0.16607194333196196	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
1006	1.9017556999999998	0.471273	0.16958787082904497	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
1007	1.9017556999999998	0.471273	0.16958787082904497	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
1008	1.9017556999999998	0.471273	0.16958787082904497	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
1009	1.9017556999999998	0.471273	0.16958787082904497	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
1010	1.9900604	0.471273	0.11768959374298388	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
1011	1.9900604	0.471273	0.11768959374298388	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
1012	1.9900604	0.471273	0.11768959374298388	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
1013	1.9900604	0.471273	0.11768959374298388	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
1014	1.9900604	0.471273	0.11768959374298388	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
1015	1.9900604	0.471273	0.11768959374298388	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
1016	1.7771409999999999	0.420851	0.11768959244089242	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
1017	1.7771409999999999	0.420851	0.11768959244089242	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
1018	1.7771409999999999	0.420851	0.11768959244089242	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
1019	1.8673511	0.465956	0.16031323729104827	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
1020	1.8673511	0.465956	0.16031323729104827	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
1021	1.8673511	0.465956	0.16031323729104827	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
1022	1.8673511	0.465956	0.16031323729104827	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
1023	1.8673511	0.465956	0.16031323729104827	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
1024	1.8673511	0.465956	0.16031323729104827	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
1025	1.8673511	0.465956	0.16031323729104827	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
1026	1.8673511	0.465956	0.16031323729104827	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
1027	1.9550079	0.487829	0.16031336753166062	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
1028	1.9550079	0.487829	0.16031336753166062	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
1029	1.9550079	0.487829	0.16031336753166062	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
1030	1.9550079	0.487829	0.16031336753166062	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
1031	1.9550079	0.487829	0.16031336753166062	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
1032	1.9550079	0.487829	0.16031336753166062	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
1033	1.9550079	0.487829	0.16031336753166062	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
1034	1.9550079	0.487829	0.16031336753166062	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
1035	1.9550079	0.487829	0.16031336753166062	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
1036	1.9550079	0.487829	0.16031336753166062	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
1037	1.9550079	0.487829	0.16031336753166062	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
1038	1.9550079	0.487829	0.16031336753166062	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
